steps,date,interval
0,2012-10-17T00:00:00Z,1835
0,2012-10-17T00:00:00Z,1840
42,2012-10-17T00:00:00Z,1845
178,2012-10-17T00:00:00Z,1850
479,2012-10-17T00:00:00Z,1855
297,2012-10-17T00:00:00Z,1900
371,2012-10-17T00:00:00Z,1905
483,2012-10-17T00:00:00Z,1910
319,2012-10-17T00:00:00Z,1915
26,2012-10-17T00:00:00Z,1920
14,2012-10-17T00:00:00Z,1925
79,2012-10-17T00:00:00Z,1930
0,2012-10-17T00:00:00Z,1935
0,2012-10-17T00:00:00Z,1940
0,2012-10-17T00:00:00Z,1945
47,2012-10-17T00:00:00Z,1950
0,2012-10-17T00:00:00Z,1955
0,2012-10-17T00:00:00Z,2000
0,2012-10-17T00:00:00Z,2005
0,2012-10-17T00:00:00Z,2010
0,2012-10-17T00:00:00Z,2015
0,2012-10-17T00:00:00Z,2020
0,2012-10-17T00:00:00Z,2025
0,2012-10-17T00:00:00Z,2030
0,2012-10-17T00:00:00Z,2035
0,2012-10-17T00:00:00Z,2040
0,2012-10-17T00:00:00Z,2045
0,2012-10-17T00:00:00Z,2050
0,2012-10-17T00:00:00Z,2055
0,2012-10-17T00:00:00Z,2100
88,2012-10-17T00:00:00Z,2105
68,2012-10-17T00:00:00Z,2110
6,2012-10-17T00:00:00Z,2115
0,2012-10-17T00:00:00Z,2120
0,2012-10-17T00:00:00Z,2125
0,2012-10-17T00:00:00Z,2130
0,2012-10-17T00:00:00Z,2135
0,2012-10-17T00:00:00Z,2140
8,2012-10-17T00:00:00Z,2145
0,2012-10-17T00:00:00Z,2150
0,2012-10-17T00:00:00Z,2155
0,2012-10-17T00:00:00Z,2200
0,2012-10-17T00:00:00Z,2205
0,2012-10-17T00:00:00Z,2210
0,2012-10-17T00:00:00Z,2215
8,2012-10-17T00:00:00Z,2220
0,2012-10-17T00:00:00Z,2225
8,2012-10-17T00:00:00Z,2230
0,2012-10-17T00:00:00Z,2235
0,2012-10-17T00:00:00Z,2240
0,2012-10-17T00:00:00Z,2245
0,2012-10-17T00:00:00Z,2250
0,2012-10-17T00:00:00Z,2255
0,2012-10-17T00:00:00Z,2300
0,2012-10-17T00:00:00Z,2305
0,2012-10-17T00:00:00Z,2310
0,2012-10-17T00:00:00Z,2315
0,2012-10-17T00:00:00Z,2320
0,2012-10-17T00:00:00Z,2325
0,2012-10-17T00:00:00Z,2330
0,2012-10-17T00:00:00Z,2335
0,2012-10-17T00:00:00Z,2340
0,2012-10-17T00:00:00Z,2345
0,2012-10-17T00:00:00Z,2350
29,2012-10-17T00:00:00Z,2355
0,2012-10-18T00:00:00Z,0
0,2012-10-18T00:00:00Z,5
0,2012-10-18T00:00:00Z,10
0,2012-10-18T00:00:00Z,15
0,2012-10-18T00:00:00Z,20
11,2012-10-18T00:00:00Z,25
0,2012-10-18T00:00:00Z,30
0,2012-10-18T00:00:00Z,35
0,2012-10-18T00:00:00Z,40
0,2012-10-18T00:00:00Z,45
0,2012-10-18T00:00:00Z,50
0,2012-10-18T00:00:00Z,55
0,2012-10-18T00:00:00Z,100
0,2012-10-18T00:00:00Z,105
0,2012-10-18T00:00:00Z,110
0,2012-10-18T00:00:00Z,115
0,2012-10-18T00:00:00Z,120
0,2012-10-18T00:00:00Z,125
42,2012-10-18T00:00:00Z,130
0,2012-10-18T00:00:00Z,135
0,2012-10-18T00:00:00Z,140
0,2012-10-18T00:00:00Z,145
0,2012-10-18T00:00:00Z,150
0,2012-10-18T00:00:00Z,155
0,2012-10-18T00:00:00Z,200
0,2012-10-18T00:00:00Z,205
0,2012-10-18T00:00:00Z,210
0,2012-10-18T00:00:00Z,215
0,2012-10-18T00:00:00Z,220
0,2012-10-18T00:00:00Z,225
0,2012-10-18T00:00:00Z,230
0,2012-10-18T00:00:00Z,235
0,2012-10-18T00:00:00Z,240
0,2012-10-18T00:00:00Z,245
0,2012-10-18T00:00:00Z,250
0,2012-10-18T00:00:00Z,255
0,2012-10-18T00:00:00Z,300
0,2012-10-18T00:00:00Z,305
0,2012-10-18T00:00:00Z,310
0,2012-10-18T00:00:00Z,315
0,2012-10-18T00:00:00Z,320
0,2012-10-18T00:00:00Z,325
0,2012-10-18T00:00:00Z,330
12,2012-10-18T00:00:00Z,335
0,2012-10-18T00:00:00Z,340
0,2012-10-18T00:00:00Z,345
0,2012-10-18T00:00:00Z,350
0,2012-10-18T00:00:00Z,355
0,2012-10-18T00:00:00Z,400
0,2012-10-18T00:00:00Z,405
0,2012-10-18T00:00:00Z,410
0,2012-10-18T00:00:00Z,415
9,2012-10-18T00:00:00Z,420
0,2012-10-18T00:00:00Z,425
0,2012-10-18T00:00:00Z,430
0,2012-10-18T00:00:00Z,435
0,2012-10-18T00:00:00Z,440
0,2012-10-18T00:00:00Z,445
68,2012-10-18T00:00:00Z,450
0,2012-10-18T00:00:00Z,455
0,2012-10-18T00:00:00Z,500
0,2012-10-18T00:00:00Z,505
0,2012-10-18T00:00:00Z,510
0,2012-10-18T00:00:00Z,515
0,2012-10-18T00:00:00Z,520
8,2012-10-18T00:00:00Z,525
0,2012-10-18T00:00:00Z,530
0,2012-10-18T00:00:00Z,535
0,2012-10-18T00:00:00Z,540
0,2012-10-18T00:00:00Z,545
0,2012-10-18T00:00:00Z,550
11,2012-10-18T00:00:00Z,555
0,2012-10-18T00:00:00Z,600
0,2012-10-18T00:00:00Z,605
0,2012-10-18T00:00:00Z,610
20,2012-10-18T00:00:00Z,615
0,2012-10-18T00:00:00Z,620
65,2012-10-18T00:00:00Z,625
22,2012-10-18T00:00:00Z,630
0,2012-10-18T00:00:00Z,635
0,2012-10-18T00:00:00Z,640
33,2012-10-18T00:00:00Z,645
32,2012-10-18T00:00:00Z,650
81,2012-10-18T00:00:00Z,655
62,2012-10-18T00:00:00Z,700
0,2012-10-18T00:00:00Z,705
12,2012-10-18T00:00:00Z,710
68,2012-10-18T00:00:00Z,715
0,2012-10-18T00:00:00Z,720
0,2012-10-18T00:00:00Z,725
114,2012-10-18T00:00:00Z,730
20,2012-10-18T00:00:00Z,735
0,2012-10-18T00:00:00Z,740
0,2012-10-18T00:00:00Z,745
0,2012-10-18T00:00:00Z,750
0,2012-10-18T00:00:00Z,755
105,2012-10-18T00:00:00Z,800
48,2012-10-18T00:00:00Z,805
619,2012-10-18T00:00:00Z,810
759,2012-10-18T00:00:00Z,815
735,2012-10-18T00:00:00Z,820
618,2012-10-18T00:00:00Z,825
446,2012-10-18T00:00:00Z,830
757,2012-10-18T00:00:00Z,835
608,2012-10-18T00:00:00Z,840
568,2012-10-18T00:00:00Z,845
571,2012-10-18T00:00:00Z,850
355,2012-10-18T00:00:00Z,855
55,2012-10-18T00:00:00Z,900
32,2012-10-18T00:00:00Z,905
79,2012-10-18T00:00:00Z,910
49,2012-10-18T00:00:00Z,915
0,2012-10-18T00:00:00Z,920
0,2012-10-18T00:00:00Z,925
0,2012-10-18T00:00:00Z,930
0,2012-10-18T00:00:00Z,935
0,2012-10-18T00:00:00Z,940
0,2012-10-18T00:00:00Z,945
0,2012-10-18T00:00:00Z,950
0,2012-10-18T00:00:00Z,955
0,2012-10-18T00:00:00Z,1000
0,2012-10-18T00:00:00Z,1005
0,2012-10-18T00:00:00Z,1010
0,2012-10-18T00:00:00Z,1015
0,2012-10-18T00:00:00Z,1020
0,2012-10-18T00:00:00Z,1025
0,2012-10-18T00:00:00Z,1030
0,2012-10-18T00:00:00Z,1035
0,2012-10-18T00:00:00Z,1040
0,2012-10-18T00:00:00Z,1045
0,2012-10-18T00:00:00Z,1050
0,2012-10-18T00:00:00Z,1055
0,2012-10-18T00:00:00Z,1100
0,2012-10-18T00:00:00Z,1105
0,2012-10-18T00:00:00Z,1110
0,2012-10-18T00:00:00Z,1115
0,2012-10-18T00:00:00Z,1120
0,2012-10-18T00:00:00Z,1125
0,2012-10-18T00:00:00Z,1130
0,2012-10-18T00:00:00Z,1135
0,2012-10-18T00:00:00Z,1140
0,2012-10-18T00:00:00Z,1145
0,2012-10-18T00:00:00Z,1150
0,2012-10-18T00:00:00Z,1155
0,2012-10-18T00:00:00Z,1200
0,2012-10-18T00:00:00Z,1205
0,2012-10-18T00:00:00Z,1210
193,2012-10-18T00:00:00Z,1215
37,2012-10-18T00:00:00Z,1220
0,2012-10-18T00:00:00Z,1225
0,2012-10-18T00:00:00Z,1230
0,2012-10-18T00:00:00Z,1235
0,2012-10-18T00:00:00Z,1240
0,2012-10-18T00:00:00Z,1245
0,2012-10-18T00:00:00Z,1250
0,2012-10-18T00:00:00Z,1255
0,2012-10-18T00:00:00Z,1300
0,2012-10-18T00:00:00Z,1305
0,2012-10-18T00:00:00Z,1310
0,2012-10-18T00:00:00Z,1315
0,2012-10-18T00:00:00Z,1320
0,2012-10-18T00:00:00Z,1325
0,2012-10-18T00:00:00Z,1330
0,2012-10-18T00:00:00Z,1335
0,2012-10-18T00:00:00Z,1340
0,2012-10-18T00:00:00Z,1345
0,2012-10-18T00:00:00Z,1350
0,2012-10-18T00:00:00Z,1355
0,2012-10-18T00:00:00Z,1400
0,2012-10-18T00:00:00Z,1405
0,2012-10-18T00:00:00Z,1410
0,2012-10-18T00:00:00Z,1415
0,2012-10-18T00:00:00Z,1420
0,2012-10-18T00:00:00Z,1425
0,2012-10-18T00:00:00Z,1430
63,2012-10-18T00:00:00Z,1435
4,2012-10-18T00:00:00Z,1440
0,2012-10-18T00:00:00Z,1445
0,2012-10-18T00:00:00Z,1450
0,2012-10-18T00:00:00Z,1455
0,2012-10-18T00:00:00Z,1500
0,2012-10-18T00:00:00Z,1505
0,2012-10-18T00:00:00Z,1510
0,2012-10-18T00:00:00Z,1515
0,2012-10-18T00:00:00Z,1520
0,2012-10-18T00:00:00Z,1525
0,2012-10-18T00:00:00Z,1530
64,2012-10-18T00:00:00Z,1535
468,2012-10-18T00:00:00Z,1540
127,2012-10-18T00:00:00Z,1545
504,2012-10-18T00:00:00Z,1550
286,2012-10-18T00:00:00Z,1555
44,2012-10-18T00:00:00Z,1600
61,2012-10-18T00:00:00Z,1605
27,2012-10-18T00:00:00Z,1610
0,2012-10-18T00:00:00Z,1615
0,2012-10-18T00:00:00Z,1620
0,2012-10-18T00:00:00Z,1625
0,2012-10-18T00:00:00Z,1630
0,2012-10-18T00:00:00Z,1635
0,2012-10-18T00:00:00Z,1640
0,2012-10-18T00:00:00Z,1645
0,2012-10-18T00:00:00Z,1650
0,2012-10-18T00:00:00Z,1655
0,2012-10-18T00:00:00Z,1700
0,2012-10-18T00:00:00Z,1705
0,2012-10-18T00:00:00Z,1710
0,2012-10-18T00:00:00Z,1715
0,2012-10-18T00:00:00Z,1720
0,2012-10-18T00:00:00Z,1725
0,2012-10-18T00:00:00Z,1730
0,2012-10-18T00:00:00Z,1735
0,2012-10-18T00:00:00Z,1740
21,2012-10-18T00:00:00Z,1745
106,2012-10-18T00:00:00Z,1750
0,2012-10-18T00:00:00Z,1755
0,2012-10-18T00:00:00Z,1800
163,2012-10-18T00:00:00Z,1805
0,2012-10-18T00:00:00Z,1810
168,2012-10-18T00:00:00Z,1815
0,2012-10-18T00:00:00Z,1820
111,2012-10-18T00:00:00Z,1825
8,2012-10-18T00:00:00Z,1830
8,2012-10-18T00:00:00Z,1835
26,2012-10-18T00:00:00Z,1840
20,2012-10-18T00:00:00Z,1845
0,2012-10-18T00:00:00Z,1850
21,2012-10-18T00:00:00Z,1855
0,2012-10-18T00:00:00Z,1900
168,2012-10-18T00:00:00Z,1905
42,2012-10-18T00:00:00Z,1910
0,2012-10-18T00:00:00Z,1915
0,2012-10-18T00:00:00Z,1920
0,2012-10-18T00:00:00Z,1925
0,2012-10-18T00:00:00Z,1930
0,2012-10-18T00:00:00Z,1935
5,2012-10-18T00:00:00Z,1940
0,2012-10-18T00:00:00Z,1945
62,2012-10-18T00:00:00Z,1950
17,2012-10-18T00:00:00Z,1955
0,2012-10-18T00:00:00Z,2000
0,2012-10-18T00:00:00Z,2005
0,2012-10-18T00:00:00Z,2010
0,2012-10-18T00:00:00Z,2015
0,2012-10-18T00:00:00Z,2020
0,2012-10-18T00:00:00Z,2025
0,2012-10-18T00:00:00Z,2030
0,2012-10-18T00:00:00Z,2035
0,2012-10-18T00:00:00Z,2040
0,2012-10-18T00:00:00Z,2045
0,2012-10-18T00:00:00Z,2050
0,2012-10-18T00:00:00Z,2055
0,2012-10-18T00:00:00Z,2100
0,2012-10-18T00:00:00Z,2105
0,2012-10-18T00:00:00Z,2110
0,2012-10-18T00:00:00Z,2115
0,2012-10-18T00:00:00Z,2120
23,2012-10-18T00:00:00Z,2125
43,2012-10-18T00:00:00Z,2130
0,2012-10-18T00:00:00Z,2135
0,2012-10-18T00:00:00Z,2140
0,2012-10-18T00:00:00Z,2145
0,2012-10-18T00:00:00Z,2150
0,2012-10-18T00:00:00Z,2155
50,2012-10-18T00:00:00Z,2200
0,2012-10-18T00:00:00Z,2205
17,2012-10-18T00:00:00Z,2210
5,2012-10-18T00:00:00Z,2215
0,2012-10-18T00:00:00Z,2220
0,2012-10-18T00:00:00Z,2225
0,2012-10-18T00:00:00Z,2230
0,2012-10-18T00:00:00Z,2235
0,2012-10-18T00:00:00Z,2240
0,2012-10-18T00:00:00Z,2245
0,2012-10-18T00:00:00Z,2250
0,2012-10-18T00:00:00Z,2255
0,2012-10-18T00:00:00Z,2300
0,2012-10-18T00:00:00Z,2305
0,2012-10-18T00:00:00Z,2310
0,2012-10-18T00:00:00Z,2315
0,2012-10-18T00:00:00Z,2320
0,2012-10-18T00:00:00Z,2325
0,2012-10-18T00:00:00Z,2330
0,2012-10-18T00:00:00Z,2335
0,2012-10-18T00:00:00Z,2340
0,2012-10-18T00:00:00Z,2345
0,2012-10-18T00:00:00Z,2350
0,2012-10-18T00:00:00Z,2355
0,2012-10-19T00:00:00Z,0
0,2012-10-19T00:00:00Z,5
0,2012-10-19T00:00:00Z,10
0,2012-10-19T00:00:00Z,15
0,2012-10-19T00:00:00Z,20
0,2012-10-19T00:00:00Z,25
0,2012-10-19T00:00:00Z,30
0,2012-10-19T00:00:00Z,35
0,2012-10-19T00:00:00Z,40
0,2012-10-19T00:00:00Z,45
8,2012-10-19T00:00:00Z,50
0,2012-10-19T00:00:00Z,55
0,2012-10-19T00:00:00Z,100
0,2012-10-19T00:00:00Z,105
0,2012-10-19T00:00:00Z,110
0,2012-10-19T00:00:00Z,115
0,2012-10-19T00:00:00Z,120
0,2012-10-19T00:00:00Z,125
0,2012-10-19T00:00:00Z,130
0,2012-10-19T00:00:00Z,135
0,2012-10-19T00:00:00Z,140
0,2012-10-19T00:00:00Z,145
0,2012-10-19T00:00:00Z,150
0,2012-10-19T00:00:00Z,155
0,2012-10-19T00:00:00Z,200
0,2012-10-19T00:00:00Z,205
0,2012-10-19T00:00:00Z,210
0,2012-10-19T00:00:00Z,215
0,2012-10-19T00:00:00Z,220
0,2012-10-19T00:00:00Z,225
0,2012-10-19T00:00:00Z,230
0,2012-10-19T00:00:00Z,235
0,2012-10-19T00:00:00Z,240
0,2012-10-19T00:00:00Z,245
0,2012-10-19T00:00:00Z,250
0,2012-10-19T00:00:00Z,255
0,2012-10-19T00:00:00Z,300
0,2012-10-19T00:00:00Z,305
0,2012-10-19T00:00:00Z,310
0,2012-10-19T00:00:00Z,315
0,2012-10-19T00:00:00Z,320
0,2012-10-19T00:00:00Z,325
0,2012-10-19T00:00:00Z,330
0,2012-10-19T00:00:00Z,335
0,2012-10-19T00:00:00Z,340
0,2012-10-19T00:00:00Z,345
0,2012-10-19T00:00:00Z,350
0,2012-10-19T00:00:00Z,355
0,2012-10-19T00:00:00Z,400
0,2012-10-19T00:00:00Z,405
0,2012-10-19T00:00:00Z,410
0,2012-10-19T00:00:00Z,415
9,2012-10-19T00:00:00Z,420
0,2012-10-19T00:00:00Z,425
0,2012-10-19T00:00:00Z,430
0,2012-10-19T00:00:00Z,435
0,2012-10-19T00:00:00Z,440
0,2012-10-19T00:00:00Z,445
5,2012-10-19T00:00:00Z,450
7,2012-10-19T00:00:00Z,455
0,2012-10-19T00:00:00Z,500
0,2012-10-19T00:00:00Z,505
0,2012-10-19T00:00:00Z,510
0,2012-10-19T00:00:00Z,515
0,2012-10-19T00:00:00Z,520
0,2012-10-19T00:00:00Z,525
0,2012-10-19T00:00:00Z,530
0,2012-10-19T00:00:00Z,535
0,2012-10-19T00:00:00Z,540
0,2012-10-19T00:00:00Z,545
0,2012-10-19T00:00:00Z,550
0,2012-10-19T00:00:00Z,555
0,2012-10-19T00:00:00Z,600
0,2012-10-19T00:00:00Z,605
20,2012-10-19T00:00:00Z,610
0,2012-10-19T00:00:00Z,615
0,2012-10-19T00:00:00Z,620
0,2012-10-19T00:00:00Z,625
16,2012-10-19T00:00:00Z,630
0,2012-10-19T00:00:00Z,635
149,2012-10-19T00:00:00Z,640
0,2012-10-19T00:00:00Z,645
0,2012-10-19T00:00:00Z,650
31,2012-10-19T00:00:00Z,655
17,2012-10-19T00:00:00Z,700
0,2012-10-19T00:00:00Z,705
0,2012-10-19T00:00:00Z,710
0,2012-10-19T00:00:00Z,715
20,2012-10-19T00:00:00Z,720
0,2012-10-19T00:00:00Z,725
0,2012-10-19T00:00:00Z,730
62,2012-10-19T00:00:00Z,735
182,2012-10-19T00:00:00Z,740
15,2012-10-19T00:00:00Z,745
54,2012-10-19T00:00:00Z,750
6,2012-10-19T00:00:00Z,755
66,2012-10-19T00:00:00Z,800
12,2012-10-19T00:00:00Z,805
156,2012-10-19T00:00:00Z,810
0,2012-10-19T00:00:00Z,815
32,2012-10-19T00:00:00Z,820
158,2012-10-19T00:00:00Z,825
33,2012-10-19T00:00:00Z,830
0,2012-10-19T00:00:00Z,835
0,2012-10-19T00:00:00Z,840
0,2012-10-19T00:00:00Z,845
0,2012-10-19T00:00:00Z,850
0,2012-10-19T00:00:00Z,855
15,2012-10-19T00:00:00Z,900
0,2012-10-19T00:00:00Z,905
95,2012-10-19T00:00:00Z,910
511,2012-10-19T00:00:00Z,915
186,2012-10-19T00:00:00Z,920
0,2012-10-19T00:00:00Z,925
0,2012-10-19T00:00:00Z,930
0,2012-10-19T00:00:00Z,935
0,2012-10-19T00:00:00Z,940
193,2012-10-19T00:00:00Z,945
108,2012-10-19T00:00:00Z,950
0,2012-10-19T00:00:00Z,955
0,2012-10-19T00:00:00Z,1000
0,2012-10-19T00:00:00Z,1005
0,2012-10-19T00:00:00Z,1010
0,2012-10-19T00:00:00Z,1015
0,2012-10-19T00:00:00Z,1020
0,2012-10-19T00:00:00Z,1025
0,2012-10-19T00:00:00Z,1030
0,2012-10-19T00:00:00Z,1035
160,2012-10-19T00:00:00Z,1040
43,2012-10-19T00:00:00Z,1045
257,2012-10-19T00:00:00Z,1050
31,2012-10-19T00:00:00Z,1055
0,2012-10-19T00:00:00Z,1100
0,2012-10-19T00:00:00Z,1105
0,2012-10-19T00:00:00Z,1110
0,2012-10-19T00:00:00Z,1115
152,2012-10-19T00:00:00Z,1120
362,2012-10-19T00:00:00Z,1125
167,2012-10-19T00:00:00Z,1130
290,2012-10-19T00:00:00Z,1135
0,2012-10-19T00:00:00Z,1140
0,2012-10-19T00:00:00Z,1145
0,2012-10-19T00:00:00Z,1150
0,2012-10-19T00:00:00Z,1155
0,2012-10-19T00:00:00Z,1200
121,2012-10-19T00:00:00Z,1205
303,2012-10-19T00:00:00Z,1210
52,2012-10-19T00:00:00Z,1215
11,2012-10-19T00:00:00Z,1220
260,2012-10-19T00:00:00Z,1225
77,2012-10-19T00:00:00Z,1230
0,2012-10-19T00:00:00Z,1235
0,2012-10-19T00:00:00Z,1240
77,2012-10-19T00:00:00Z,1245
137,2012-10-19T00:00:00Z,1250
0,2012-10-19T00:00:00Z,1255
0,2012-10-19T00:00:00Z,1300
0,2012-10-19T00:00:00Z,1305
0,2012-10-19T00:00:00Z,1310
0,2012-10-19T00:00:00Z,1315
146,2012-10-19T00:00:00Z,1320
428,2012-10-19T00:00:00Z,1325
0,2012-10-19T00:00:00Z,1330
0,2012-10-19T00:00:00Z,1335
0,2012-10-19T00:00:00Z,1340
143,2012-10-19T00:00:00Z,1345
0,2012-10-19T00:00:00Z,1350
74,2012-10-19T00:00:00Z,1355
0,2012-10-19T00:00:00Z,1400
0,2012-10-19T00:00:00Z,1405
0,2012-10-19T00:00:00Z,1410
0,2012-10-19T00:00:00Z,1415
0,2012-10-19T00:00:00Z,1420
0,2012-10-19T00:00:00Z,1425
0,2012-10-19T00:00:00Z,1430
0,2012-10-19T00:00:00Z,1435
0,2012-10-19T00:00:00Z,1440
0,2012-10-19T00:00:00Z,1445
0,2012-10-19T00:00:00Z,1450
0,2012-10-19T00:00:00Z,1455
0,2012-10-19T00:00:00Z,1500
0,2012-10-19T00:00:00Z,1505
0,2012-10-19T00:00:00Z,1510
86,2012-10-19T00:00:00Z,1515
0,2012-10-19T00:00:00Z,1520
0,2012-10-19T00:00:00Z,1525
351,2012-10-19T00:00:00Z,1530
236,2012-10-19T00:00:00Z,1535
128,2012-10-19T00:00:00Z,1540
80,2012-10-19T00:00:00Z,1545
0,2012-10-19T00:00:00Z,1550
62,2012-10-19T00:00:00Z,1555
0,2012-10-19T00:00:00Z,1600
258,2012-10-19T00:00:00Z,1605
311,2012-10-19T00:00:00Z,1610
0,2012-10-19T00:00:00Z,1615
0,2012-10-19T00:00:00Z,1620
0,2012-10-19T00:00:00Z,1625
30,2012-10-19T00:00:00Z,1630
9,2012-10-19T00:00:00Z,1635
282,2012-10-19T00:00:00Z,1640
476,2012-10-19T00:00:00Z,1645
168,2012-10-19T00:00:00Z,1650
415,2012-10-19T00:00:00Z,1655
88,2012-10-19T00:00:00Z,1700
0,2012-10-19T00:00:00Z,1705
19,2012-10-19T00:00:00Z,1710
0,2012-10-19T00:00:00Z,1715
0,2012-10-19T00:00:00Z,1720
0,2012-10-19T00:00:00Z,1725
0,2012-10-19T00:00:00Z,1730
0,2012-10-19T00:00:00Z,1735
85,2012-10-19T00:00:00Z,1740
0,2012-10-19T00:00:00Z,1745
28,2012-10-19T00:00:00Z,1750
71,2012-10-19T00:00:00Z,1755
28,2012-10-19T00:00:00Z,1800
19,2012-10-19T00:00:00Z,1805
391,2012-10-19T00:00:00Z,1810
494,2012-10-19T00:00:00Z,1815
299,2012-10-19T00:00:00Z,1820
512,2012-10-19T00:00:00Z,1825
482,2012-10-19T00:00:00Z,1830
74,2012-10-19T00:00:00Z,1835
56,2012-10-19T00:00:00Z,1840
0,2012-10-19T00:00:00Z,1845
9,2012-10-19T00:00:00Z,1850
0,2012-10-19T00:00:00Z,1855
7,2012-10-19T00:00:00Z,1900
25,2012-10-19T00:00:00Z,1905
0,2012-10-19T00:00:00Z,1910
0,2012-10-19T00:00:00Z,1915
0,2012-10-19T00:00:00Z,1920
0,2012-10-19T00:00:00Z,1925
46,2012-10-19T00:00:00Z,1930
66,2012-10-19T00:00:00Z,1935
62,2012-10-19T00:00:00Z,1940
1,2012-10-19T00:00:00Z,1945
200,2012-10-19T00:00:00Z,1950
86,2012-10-19T00:00:00Z,1955
51,2012-10-19T00:00:00Z,2000
58,2012-10-19T00:00:00Z,2005
0,2012-10-19T00:00:00Z,2010
0,2012-10-19T00:00:00Z,2015
24,2012-10-19T00:00:00Z,2020
0,2012-10-19T00:00:00Z,2025
33,2012-10-19T00:00:00Z,2030
0,2012-10-19T00:00:00Z,2035
0,2012-10-19T00:00:00Z,2040
0,2012-10-19T00:00:00Z,2045
0,2012-10-19T00:00:00Z,2050
0,2012-10-19T00:00:00Z,2055
0,2012-10-19T00:00:00Z,2100
0,2012-10-19T00:00:00Z,2105
0,2012-10-19T00:00:00Z,2110
0,2012-10-19T00:00:00Z,2115
0,2012-10-19T00:00:00Z,2120
0,2012-10-19T00:00:00Z,2125
0,2012-10-19T00:00:00Z,2130
0,2012-10-19T00:00:00Z,2135
0,2012-10-19T00:00:00Z,2140
0,2012-10-19T00:00:00Z,2145
0,2012-10-19T00:00:00Z,2150
0,2012-10-19T00:00:00Z,2155
10,2012-10-19T00:00:00Z,2200
30,2012-10-19T00:00:00Z,2205
97,2012-10-19T00:00:00Z,2210
0,2012-10-19T00:00:00Z,2215
0,2012-10-19T00:00:00Z,2220
21,2012-10-19T00:00:00Z,2225
0,2012-10-19T00:00:00Z,2230
0,2012-10-19T00:00:00Z,2235
0,2012-10-19T00:00:00Z,2240
0,2012-10-19T00:00:00Z,2245
0,2012-10-19T00:00:00Z,2250
0,2012-10-19T00:00:00Z,2255
0,2012-10-19T00:00:00Z,2300
0,2012-10-19T00:00:00Z,2305
0,2012-10-19T00:00:00Z,2310
0,2012-10-19T00:00:00Z,2315
0,2012-10-19T00:00:00Z,2320
0,2012-10-19T00:00:00Z,2325
0,2012-10-19T00:00:00Z,2330
0,2012-10-19T00:00:00Z,2335
0,2012-10-19T00:00:00Z,2340
0,2012-10-19T00:00:00Z,2345
0,2012-10-19T00:00:00Z,2350
8,2012-10-19T00:00:00Z,2355
0,2012-10-20T00:00:00Z,0
0,2012-10-20T00:00:00Z,5
0,2012-10-20T00:00:00Z,10
0,2012-10-20T00:00:00Z,15
0,2012-10-20T00:00:00Z,20
0,2012-10-20T00:00:00Z,25
0,2012-10-20T00:00:00Z,30
0,2012-10-20T00:00:00Z,35
0,2012-10-20T00:00:00Z,40
6,2012-10-20T00:00:00Z,45
0,2012-10-20T00:00:00Z,50
0,2012-10-20T00:00:00Z,55
0,2012-10-20T00:00:00Z,100
0,2012-10-20T00:00:00Z,105
0,2012-10-20T00:00:00Z,110
0,2012-10-20T00:00:00Z,115
0,2012-10-20T00:00:00Z,120
0,2012-10-20T00:00:00Z,125
0,2012-10-20T00:00:00Z,130
0,2012-10-20T00:00:00Z,135
0,2012-10-20T00:00:00Z,140
0,2012-10-20T00:00:00Z,145
0,2012-10-20T00:00:00Z,150
0,2012-10-20T00:00:00Z,155
0,2012-10-20T00:00:00Z,200
0,2012-10-20T00:00:00Z,205
0,2012-10-20T00:00:00Z,210
0,2012-10-20T00:00:00Z,215
0,2012-10-20T00:00:00Z,220
0,2012-10-20T00:00:00Z,225
0,2012-10-20T00:00:00Z,230
0,2012-10-20T00:00:00Z,235
0,2012-10-20T00:00:00Z,240
0,2012-10-20T00:00:00Z,245
0,2012-10-20T00:00:00Z,250
0,2012-10-20T00:00:00Z,255
0,2012-10-20T00:00:00Z,300
0,2012-10-20T00:00:00Z,305
0,2012-10-20T00:00:00Z,310
0,2012-10-20T00:00:00Z,315
0,2012-10-20T00:00:00Z,320
0,2012-10-20T00:00:00Z,325
0,2012-10-20T00:00:00Z,330
0,2012-10-20T00:00:00Z,335
0,2012-10-20T00:00:00Z,340
0,2012-10-20T00:00:00Z,345
0,2012-10-20T00:00:00Z,350
0,2012-10-20T00:00:00Z,355
0,2012-10-20T00:00:00Z,400
0,2012-10-20T00:00:00Z,405
51,2012-10-20T00:00:00Z,410
0,2012-10-20T00:00:00Z,415
0,2012-10-20T00:00:00Z,420
0,2012-10-20T00:00:00Z,425
0,2012-10-20T00:00:00Z,430
0,2012-10-20T00:00:00Z,435
0,2012-10-20T00:00:00Z,440
0,2012-10-20T00:00:00Z,445
0,2012-10-20T00:00:00Z,450
9,2012-10-20T00:00:00Z,455
0,2012-10-20T00:00:00Z,500
0,2012-10-20T00:00:00Z,505
0,2012-10-20T00:00:00Z,510
0,2012-10-20T00:00:00Z,515
0,2012-10-20T00:00:00Z,520
53,2012-10-20T00:00:00Z,525
0,2012-10-20T00:00:00Z,530
0,2012-10-20T00:00:00Z,535
0,2012-10-20T00:00:00Z,540
0,2012-10-20T00:00:00Z,545
0,2012-10-20T00:00:00Z,550
7,2012-10-20T00:00:00Z,555
0,2012-10-20T00:00:00Z,600
0,2012-10-20T00:00:00Z,605
